id,gender,age,Mask,Class,img
000779,1,1,m,4,input/data/train/images/000779_female_Asian_50/mask4.jpg
000779,1,1,m,4,input/data/train/images/000779_female_Asian_50/mask1.jpg
000779,1,1,m,4,input/data/train/images/000779_female_Asian_50/mask5.jpg
000779,1,1,m,4,input/data/train/images/000779_female_Asian_50/mask3.jpg
003501,0,1,n,13,input/data/train/images/003501_male_Asian_56/normal.jpg
003501,0,1,i,7,input/data/train/images/003501_male_Asian_56/incorrect_mask.jpg
003501,0,1,m,1,input/data/train/images/003501_male_Asian_56/mask2.jpg
003501,0,1,m,1,input/data/train/images/003501_male_Asian_56/mask4.jpg
003501,0,1,m,1,input/data/train/images/003501_male_Asian_56/mask1.jpg
003501,0,1,m,1,input/data/train/images/003501_male_Asian_56/mask5.jpg
003501,0,1,m,1,input/data/train/images/003501_male_Asian_56/mask3.jpg
006691,0,0,n,12,input/data/train/images/006691_male_Asian_19/normal.jpg
006691,0,0,i,6,input/data/train/images/006691_male_Asian_19/incorrect_mask.jpg
006691,0,0,m,0,input/data/train/images/006691_male_Asian_19/mask2.jpg
006691,0,0,m,0,input/data/train/images/006691_male_Asian_19/mask4.jpg
006691,0,0,m,0,input/data/train/images/006691_male_Asian_19/mask1.jpg
006691,0,0,m,0,input/data/train/images/006691_male_Asian_19/mask5.jpg
006691,0,0,m,0,input/data/train/images/006691_male_Asian_19/mask3.jpg
006653,0,0,n,12,input/data/train/images/006653_male_Asian_19/normal.jpg
006653,0,0,i,6,input/data/train/images/006653_male_Asian_19/incorrect_mask.jpg
006653,0,0,m,0,input/data/train/images/006653_male_Asian_19/mask2.jpg
006653,0,0,m,0,input/data/train/images/006653_male_Asian_19/mask4.jpg
006653,0,0,m,0,input/data/train/images/006653_male_Asian_19/mask1.jpg
006653,0,0,m,0,input/data/train/images/006653_male_Asian_19/mask5.jpg
006653,0,0,m,0,input/data/train/images/006653_male_Asian_19/mask3.jpg
006644,0,0,n,12,input/data/train/images/006644_male_Asian_19/normal.jpeg
006644,0,0,m,0,input/data/train/images/006644_male_Asian_19/mask3.jpeg
006644,0,0,m,0,input/data/train/images/006644_male_Asian_19/mask2.jpeg
006644,0,0,m,0,input/data/train/images/006644_male_Asian_19/mask5.jpeg
006644,0,0,m,0,input/data/train/images/006644_male_Asian_19/mask4.jpeg
006644,0,0,i,6,input/data/train/images/006644_male_Asian_19/incorrect_mask.jpeg
006644,0,0,m,0,input/data/train/images/006644_male_Asian_19/mask1.jpeg
003817,0,1,n,13,input/data/train/images/003817_male_Asian_54/normal.jpg
003817,0,1,i,7,input/data/train/images/003817_male_Asian_54/incorrect_mask.jpg
003817,0,1,m,1,input/data/train/images/003817_male_Asian_54/mask2.jpg
003817,0,1,m,1,input/data/train/images/003817_male_Asian_54/mask4.jpg
003817,0,1,m,1,input/data/train/images/003817_male_Asian_54/mask1.jpg
003817,0,1,m,1,input/data/train/images/003817_male_Asian_54/mask5.jpg
003817,0,1,m,1,input/data/train/images/003817_male_Asian_54/mask3.jpg
003836,0,1,n,13,input/data/train/images/003836_male_Asian_56/normal.jpg
003836,0,1,i,7,input/data/train/images/003836_male_Asian_56/incorrect_mask.jpg
003836,0,1,m,1,input/data/train/images/003836_male_Asian_56/mask2.jpg
003836,0,1,m,1,input/data/train/images/003836_male_Asian_56/mask4.jpg
003836,0,1,m,1,input/data/train/images/003836_male_Asian_56/mask1.jpg
003836,0,1,m,1,input/data/train/images/003836_male_Asian_56/mask5.jpg
003836,0,1,m,1,input/data/train/images/003836_male_Asian_56/mask3.jpg
005440,1,1,n,16,input/data/train/images/005440_female_Asian_50/normal.jpg
005440,1,1,i,10,input/data/train/images/005440_female_Asian_50/incorrect_mask.jpg
005440,1,1,m,4,input/data/train/images/005440_female_Asian_50/mask2.jpg
005440,1,1,m,4,input/data/train/images/005440_female_Asian_50/mask4.jpg
005440,1,1,m,4,input/data/train/images/005440_female_Asian_50/mask1.jpg
005440,1,1,m,4,input/data/train/images/005440_female_Asian_50/mask5.jpg
005440,1,1,m,4,input/data/train/images/005440_female_Asian_50/mask3.jpg
001773,1,1,n,16,input/data/train/images/001773_female_Asian_56/normal.jpg
001773,1,1,i,10,input/data/train/images/001773_female_Asian_56/incorrect_mask.jpg
001773,1,1,m,4,input/data/train/images/001773_female_Asian_56/mask2.jpg
001773,1,1,m,4,input/data/train/images/001773_female_Asian_56/mask4.jpg
001773,1,1,m,4,input/data/train/images/001773_female_Asian_56/mask1.jpg
001773,1,1,m,4,input/data/train/images/001773_female_Asian_56/mask5.jpg
001773,1,1,m,4,input/data/train/images/001773_female_Asian_56/mask3.jpg
000547,1,1,n,16,input/data/train/images/000547_female_Asian_55/normal.jpg
000547,1,1,i,10,input/data/train/images/000547_female_Asian_55/incorrect_mask.jpg
000547,1,1,m,4,input/data/train/images/000547_female_Asian_55/mask2.jpg
000547,1,1,m,4,input/data/train/images/000547_female_Asian_55/mask4.jpg
000547,1,1,m,4,input/data/train/images/000547_female_Asian_55/mask1.jpg
000547,1,1,m,4,input/data/train/images/000547_female_Asian_55/mask5.jpg
000547,1,1,m,4,input/data/train/images/000547_female_Asian_55/mask3.jpg
004202,0,0,n,12,input/data/train/images/004202_male_Asian_19/normal.jpg
004202,0,0,i,6,input/data/train/images/004202_male_Asian_19/incorrect_mask.jpg
004202,0,0,m,0,input/data/train/images/004202_male_Asian_19/mask2.jpg
004202,0,0,m,0,input/data/train/images/004202_male_Asian_19/mask4.jpg
004202,0,0,m,0,input/data/train/images/004202_male_Asian_19/mask1.jpg
004202,0,0,m,0,input/data/train/images/004202_male_Asian_19/mask5.jpg
004202,0,0,m,0,input/data/train/images/004202_male_Asian_19/mask3.jpg
000256,1,1,n,16,input/data/train/images/000256_female_Asian_58/normal.jpg
000256,1,1,i,10,input/data/train/images/000256_female_Asian_58/incorrect_mask.jpg
000256,1,1,m,4,input/data/train/images/000256_female_Asian_58/mask2.jpg
000256,1,1,m,4,input/data/train/images/000256_female_Asian_58/mask4.jpg
000256,1,1,m,4,input/data/train/images/000256_female_Asian_58/mask1.jpg
000256,1,1,m,4,input/data/train/images/000256_female_Asian_58/mask5.jpg
000256,1,1,m,4,input/data/train/images/000256_female_Asian_58/mask3.jpg
004458,1,2,n,17,input/data/train/images/004458_female_Asian_60/normal.jpg
004458,1,2,i,11,input/data/train/images/004458_female_Asian_60/incorrect_mask.jpg
004458,1,2,m,5,input/data/train/images/004458_female_Asian_60/mask2.jpg
004458,1,2,m,5,input/data/train/images/004458_female_Asian_60/mask4.jpg
004458,1,2,m,5,input/data/train/images/004458_female_Asian_60/mask1.jpg
004458,1,2,m,5,input/data/train/images/004458_female_Asian_60/mask5.jpg
004458,1,2,m,5,input/data/train/images/004458_female_Asian_60/mask3.jpg
003198,1,0,n,15,input/data/train/images/003198_female_Asian_19/normal.jpg
003198,1,0,i,9,input/data/train/images/003198_female_Asian_19/incorrect_mask.jpg
003198,1,0,m,3,input/data/train/images/003198_female_Asian_19/mask2.jpg
003198,1,0,m,3,input/data/train/images/003198_female_Asian_19/mask4.jpg
003198,1,0,m,3,input/data/train/images/003198_female_Asian_19/mask1.jpg
003198,1,0,m,3,input/data/train/images/003198_female_Asian_19/mask5.jpg
003198,1,0,m,3,input/data/train/images/003198_female_Asian_19/mask3.jpg
006728,0,0,n,12,input/data/train/images/006728_male_Asian_19/normal.jpg
006728,0,0,i,6,input/data/train/images/006728_male_Asian_19/incorrect_mask.jpg
006728,0,0,m,0,input/data/train/images/006728_male_Asian_19/mask2.jpg
006728,0,0,m,0,input/data/train/images/006728_male_Asian_19/mask4.jpg
006728,0,0,m,0,input/data/train/images/006728_male_Asian_19/mask1.jpg
006728,0,0,m,0,input/data/train/images/006728_male_Asian_19/mask5.jpg
006728,0,0,m,0,input/data/train/images/006728_male_Asian_19/mask3.jpg
005045,0,2,n,14,input/data/train/images/005045_male_Asian_60/normal.jpg
005045,0,2,i,8,input/data/train/images/005045_male_Asian_60/incorrect_mask.jpg
005045,0,2,m,2,input/data/train/images/005045_male_Asian_60/mask2.jpg
005045,0,2,m,2,input/data/train/images/005045_male_Asian_60/mask4.jpg
005045,0,2,m,2,input/data/train/images/005045_male_Asian_60/mask1.jpg
005045,0,2,m,2,input/data/train/images/005045_male_Asian_60/mask5.jpg
005045,0,2,m,2,input/data/train/images/005045_male_Asian_60/mask3.jpg
006349,1,0,n,15,input/data/train/images/006349_female_Asian_18/normal.jpg
006349,1,0,i,9,input/data/train/images/006349_female_Asian_18/incorrect_mask.jpg
006349,1,0,m,3,input/data/train/images/006349_female_Asian_18/mask2.jpg
006349,1,0,m,3,input/data/train/images/006349_female_Asian_18/mask4.jpg
006349,1,0,m,3,input/data/train/images/006349_female_Asian_18/mask1.jpg
006349,1,0,m,3,input/data/train/images/006349_female_Asian_18/mask5.jpg
006349,1,0,m,3,input/data/train/images/006349_female_Asian_18/mask3.jpg
006237,0,0,n,12,input/data/train/images/006237_male_Asian_19/normal.jpg
006237,0,0,i,6,input/data/train/images/006237_male_Asian_19/incorrect_mask.jpg
006237,0,0,m,0,input/data/train/images/006237_male_Asian_19/mask2.jpg
006237,0,0,m,0,input/data/train/images/006237_male_Asian_19/mask4.jpg
006237,0,0,m,0,input/data/train/images/006237_male_Asian_19/mask1.jpg
006237,0,0,m,0,input/data/train/images/006237_male_Asian_19/mask5.jpg
006237,0,0,m,0,input/data/train/images/006237_male_Asian_19/mask3.jpg
000748,1,1,n,16,input/data/train/images/000748_female_Asian_55/normal.jpg
000748,1,1,i,10,input/data/train/images/000748_female_Asian_55/incorrect_mask.jpg
000748,1,1,m,4,input/data/train/images/000748_female_Asian_55/mask2.jpg
000748,1,1,m,4,input/data/train/images/000748_female_Asian_55/mask4.jpg
000748,1,1,m,4,input/data/train/images/000748_female_Asian_55/mask1.jpg
000748,1,1,m,4,input/data/train/images/000748_female_Asian_55/mask5.jpg
000748,1,1,m,4,input/data/train/images/000748_female_Asian_55/mask3.jpg
001336,0,0,n,12,input/data/train/images/001336_male_Asian_26/normal.jpg
001336,0,0,i,6,input/data/train/images/001336_male_Asian_26/incorrect_mask.jpg
001336,0,0,m,0,input/data/train/images/001336_male_Asian_26/mask2.jpg
001336,0,0,m,0,input/data/train/images/001336_male_Asian_26/mask4.jpg
001336,0,0,m,0,input/data/train/images/001336_male_Asian_26/mask1.jpg
001336,0,0,m,0,input/data/train/images/001336_male_Asian_26/mask5.jpg
001336,0,0,m,0,input/data/train/images/001336_male_Asian_26/mask3.jpg
003886,1,1,n,16,input/data/train/images/003886_female_Asian_52/normal.jpg
003886,1,1,i,10,input/data/train/images/003886_female_Asian_52/incorrect_mask.jpg
003886,1,1,m,4,input/data/train/images/003886_female_Asian_52/mask2.jpg
003886,1,1,m,4,input/data/train/images/003886_female_Asian_52/mask4.jpg
003886,1,1,m,4,input/data/train/images/003886_female_Asian_52/mask1.jpg
003886,1,1,m,4,input/data/train/images/003886_female_Asian_52/mask5.jpg
003886,1,1,m,4,input/data/train/images/003886_female_Asian_52/mask3.jpg
000217,1,1,n,16,input/data/train/images/000217_female_Asian_54/normal.jpg
000217,1,1,i,10,input/data/train/images/000217_female_Asian_54/incorrect_mask.jpg
000217,1,1,m,4,input/data/train/images/000217_female_Asian_54/mask2.jpg
000217,1,1,m,4,input/data/train/images/000217_female_Asian_54/mask4.jpg
000217,1,1,m,4,input/data/train/images/000217_female_Asian_54/mask1.jpg
000217,1,1,m,4,input/data/train/images/000217_female_Asian_54/mask5.jpg
000217,1,1,m,4,input/data/train/images/000217_female_Asian_54/mask3.jpg
003057,1,0,n,15,input/data/train/images/003057_female_Asian_19/normal.jpg
003057,1,0,i,9,input/data/train/images/003057_female_Asian_19/incorrect_mask.jpg
003057,1,0,m,3,input/data/train/images/003057_female_Asian_19/mask2.jpg
003057,1,0,m,3,input/data/train/images/003057_female_Asian_19/mask4.jpg
003057,1,0,m,3,input/data/train/images/003057_female_Asian_19/mask1.jpg
003057,1,0,m,3,input/data/train/images/003057_female_Asian_19/mask5.jpg
003057,1,0,m,3,input/data/train/images/003057_female_Asian_19/mask3.jpg
003017,1,0,n,15,input/data/train/images/003017_female_Asian_19/normal.jpg
003017,1,0,i,9,input/data/train/images/003017_female_Asian_19/incorrect_mask.jpg
003017,1,0,m,3,input/data/train/images/003017_female_Asian_19/mask2.jpg
003017,1,0,m,3,input/data/train/images/003017_female_Asian_19/mask4.jpg
003017,1,0,m,3,input/data/train/images/003017_female_Asian_19/mask1.jpg
003017,1,0,m,3,input/data/train/images/003017_female_Asian_19/mask5.jpg
003017,1,0,m,3,input/data/train/images/003017_female_Asian_19/mask3.jpg
000596,1,1,n,16,input/data/train/images/000596_female_Asian_55/normal.jpg
000596,1,1,i,10,input/data/train/images/000596_female_Asian_55/incorrect_mask.jpg
000596,1,1,m,4,input/data/train/images/000596_female_Asian_55/mask2.jpg
000596,1,1,m,4,input/data/train/images/000596_female_Asian_55/mask4.jpg
000596,1,1,m,4,input/data/train/images/000596_female_Asian_55/mask1.jpg
000596,1,1,m,4,input/data/train/images/000596_female_Asian_55/mask5.jpg
000596,1,1,m,4,input/data/train/images/000596_female_Asian_55/mask3.jpg
003270,1,0,n,15,input/data/train/images/003270_female_Asian_19/normal.jpg
003270,1,0,i,9,input/data/train/images/003270_female_Asian_19/incorrect_mask.jpg
003270,1,0,m,3,input/data/train/images/003270_female_Asian_19/mask2.jpg
003270,1,0,m,3,input/data/train/images/003270_female_Asian_19/mask4.jpg
003270,1,0,m,3,input/data/train/images/003270_female_Asian_19/mask1.jpg
003270,1,0,m,3,input/data/train/images/003270_female_Asian_19/mask5.jpg
003270,1,0,m,3,input/data/train/images/003270_female_Asian_19/mask3.jpg
001502,1,0,n,15,input/data/train/images/001502_female_Asian_18/normal.jpg
001502,1,0,i,9,input/data/train/images/001502_female_Asian_18/incorrect_mask.jpg
001502,1,0,m,3,input/data/train/images/001502_female_Asian_18/mask2.jpg
001502,1,0,m,3,input/data/train/images/001502_female_Asian_18/mask4.jpg
001502,1,0,m,3,input/data/train/images/001502_female_Asian_18/mask1.jpg
001502,1,0,m,3,input/data/train/images/001502_female_Asian_18/mask5.jpg
001502,1,0,m,3,input/data/train/images/001502_female_Asian_18/mask3.jpg
001494,0,2,n,14,input/data/train/images/001494_male_Asian_60/normal.jpg
001494,0,2,i,8,input/data/train/images/001494_male_Asian_60/incorrect_mask.jpg
001494,0,2,m,2,input/data/train/images/001494_male_Asian_60/mask2.jpg
001494,0,2,m,2,input/data/train/images/001494_male_Asian_60/mask4.jpg
001494,0,2,m,2,input/data/train/images/001494_male_Asian_60/mask1.jpg
001494,0,2,m,2,input/data/train/images/001494_male_Asian_60/mask5.jpg
001494,0,2,m,2,input/data/train/images/001494_male_Asian_60/mask3.jpg
001607,1,0,n,15,input/data/train/images/001607_female_Asian_18/normal.jpg
001607,1,0,i,9,input/data/train/images/001607_female_Asian_18/incorrect_mask.jpg
001607,1,0,m,3,input/data/train/images/001607_female_Asian_18/mask2.jpg
001607,1,0,m,3,input/data/train/images/001607_female_Asian_18/mask4.jpg
001607,1,0,m,3,input/data/train/images/001607_female_Asian_18/mask1.jpg
001607,1,0,m,3,input/data/train/images/001607_female_Asian_18/mask5.jpg
001607,1,0,m,3,input/data/train/images/001607_female_Asian_18/mask3.jpg
003340,1,0,n,15,input/data/train/images/003340_female_Asian_20/normal.jpg
003340,1,0,i,9,input/data/train/images/003340_female_Asian_20/incorrect_mask.jpg
003340,1,0,m,3,input/data/train/images/003340_female_Asian_20/mask2.jpg
003340,1,0,m,3,input/data/train/images/003340_female_Asian_20/mask4.jpg
003340,1,0,m,3,input/data/train/images/003340_female_Asian_20/mask1.jpg
003340,1,0,m,3,input/data/train/images/003340_female_Asian_20/mask5.jpg
003340,1,0,m,3,input/data/train/images/003340_female_Asian_20/mask3.jpg
005240,0,0,n,12,input/data/train/images/005240_male_Asian_18/normal.jpg
005240,0,0,i,6,input/data/train/images/005240_male_Asian_18/incorrect_mask.jpg
005240,0,0,m,0,input/data/train/images/005240_male_Asian_18/mask2.jpg
005240,0,0,m,0,input/data/train/images/005240_male_Asian_18/mask4.jpg
005240,0,0,m,0,input/data/train/images/005240_male_Asian_18/mask1.jpg
005240,0,0,m,0,input/data/train/images/005240_male_Asian_18/mask5.jpg
005240,0,0,m,0,input/data/train/images/005240_male_Asian_18/mask3.jpg
003639,0,2,n,14,input/data/train/images/003639_male_Asian_60/normal.jpg
003639,0,2,i,8,input/data/train/images/003639_male_Asian_60/incorrect_mask.jpg
003639,0,2,m,2,input/data/train/images/003639_male_Asian_60/mask2.jpg
003639,0,2,m,2,input/data/train/images/003639_male_Asian_60/mask4.jpg
003639,0,2,m,2,input/data/train/images/003639_male_Asian_60/mask1.jpg
003639,0,2,m,2,input/data/train/images/003639_male_Asian_60/mask5.jpg
003639,0,2,m,2,input/data/train/images/003639_male_Asian_60/mask3.jpg
001629,1,1,n,16,input/data/train/images/001629_female_Asian_42/normal.jpg
001629,1,1,i,10,input/data/train/images/001629_female_Asian_42/incorrect_mask.jpg
001629,1,1,m,4,input/data/train/images/001629_female_Asian_42/mask2.jpg
001629,1,1,m,4,input/data/train/images/001629_female_Asian_42/mask4.jpg
001629,1,1,m,4,input/data/train/images/001629_female_Asian_42/mask1.jpg
001629,1,1,m,4,input/data/train/images/001629_female_Asian_42/mask5.jpg
001629,1,1,m,4,input/data/train/images/001629_female_Asian_42/mask3.jpg
006609,0,0,n,12,input/data/train/images/006609_male_Asian_19/normal.jpeg
006609,0,0,m,0,input/data/train/images/006609_male_Asian_19/mask3.jpeg
006609,0,0,m,0,input/data/train/images/006609_male_Asian_19/mask2.jpeg
006609,0,0,m,0,input/data/train/images/006609_male_Asian_19/mask5.jpeg
006609,0,0,m,0,input/data/train/images/006609_male_Asian_19/mask4.jpeg
006609,0,0,i,6,input/data/train/images/006609_male_Asian_19/incorrect_mask.jpeg
006609,0,0,m,0,input/data/train/images/006609_male_Asian_19/mask1.jpeg
000078,1,1,n,16,input/data/train/images/000078_female_Asian_55/normal.jpg
000078,1,1,i,10,input/data/train/images/000078_female_Asian_55/incorrect_mask.jpg
000078,1,1,m,4,input/data/train/images/000078_female_Asian_55/mask2.jpg
000078,1,1,m,4,input/data/train/images/000078_female_Asian_55/mask4.jpg
000078,1,1,m,4,input/data/train/images/000078_female_Asian_55/mask1.jpg
000078,1,1,m,4,input/data/train/images/000078_female_Asian_55/mask5.jpg
000078,1,1,m,4,input/data/train/images/000078_female_Asian_55/mask3.jpg
005555,0,1,n,13,input/data/train/images/005555_male_Asian_48/normal.jpg
005555,0,1,i,7,input/data/train/images/005555_male_Asian_48/incorrect_mask.jpg
005555,0,1,m,1,input/data/train/images/005555_male_Asian_48/mask2.jpg
005555,0,1,m,1,input/data/train/images/005555_male_Asian_48/mask4.jpg
005555,0,1,m,1,input/data/train/images/005555_male_Asian_48/mask1.jpg
005555,0,1,m,1,input/data/train/images/005555_male_Asian_48/mask5.jpg
005555,0,1,m,1,input/data/train/images/005555_male_Asian_48/mask3.jpg
006580,1,0,n,15,input/data/train/images/006580_female_Asian_20/normal.jpeg
006580,1,0,m,3,input/data/train/images/006580_female_Asian_20/mask3.jpeg
006580,1,0,m,3,input/data/train/images/006580_female_Asian_20/mask2.jpeg
006580,1,0,m,3,input/data/train/images/006580_female_Asian_20/mask5.jpg
006580,1,0,m,3,input/data/train/images/006580_female_Asian_20/mask4.jpeg
